id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,y
174,35.0,4,1,2,0,4174.0,0,0,0,22,0,187.0,5.0,,0,3,0
9170,55.0,5,1,0,0,1469.0,0,0,0,12,1,81.0,2.0,,0,3,0
17208,34.0,4,1,2,0,4289.0,1,0,0,29,1,169.0,2.0,,0,3,0
14580,32.0,4,1,2,0,446.0,1,0,0,5,8,47.0,1.0,,0,3,0
12777,24.0,8,2,1,0,977.0,0,0,0,29,4,504.0,1.0,,0,3,0
12102,28.0,7,2,2,0,3025.0,1,0,0,30,8,407.0,7.0,,0,3,0
27172,48.0,9,1,1,0,12062.0,1,0,0,13,8,346.0,1.0,,0,3,0
9590,29.0,1,1,1,0,2786.0,1,0,0,6,6,373.0,2.0,,0,3,0
3143,24.0,1,2,1,0,-51.0,1,0,0,3,2,101.0,3.0,199.0,8,1,0
20878,36.0,9,0,1,0,302.0,1,1,0,26,8,466.0,3.0,,0,3,0
10279,34.0,1,2,1,0,856.0,1,0,0,12,8,552.0,1.0,300.0,1,2,1
17750,36.0,4,1,1,0,2308.0,1,0,0,5,8,675.0,1.0,167.0,1,0,0
379,31.0,2,1,1,0,-141.0,1,1,0,27,8,473.0,2.0,,0,3,0
5304,29.0,4,1,2,0,4328.0,0,0,0,12,10,183.0,4.0,165.0,14,2,1
6866,35.0,0,1,1,0,1549.0,1,1,0,8,5,205.0,2.0,82.0,4,1,0
7418,27.0,9,2,2,0,81.0,1,0,0,29,8,127.0,2.0,,0,3,0
54,37.0,1,1,1,0,-4.0,1,0,0,21,9,187.0,1.0,,0,3,0
25600,34.0,4,1,1,0,3930.0,1,0,0,6,8,760.0,1.0,342.0,2,0,1
12639,61.0,5,1,0,0,6958.0,0,1,0,20,6,174.0,10.0,,0,3,0
8865,48.0,10,1,1,0,1038.0,0,0,1,12,1,561.0,1.0,78.0,5,0,0
25552,72.0,5,1,0,0,1767.0,0,0,1,11,7,291.0,2.0,181.0,2,2,1
3062,43.0,0,1,1,0,100.0,1,0,0,15,5,88.0,4.0,,0,3,0
2335,40.0,4,1,1,0,390.0,0,0,0,17,6,322.0,5.0,,0,3,0
5771,21.0,8,2,1,0,603.0,1,0,0,6,8,377.0,4.0,,0,3,0
29059,45.0,4,1,2,0,2459.0,0,0,0,27,1,91.0,11.0,,0,3,0
2308,29.0,7,2,1,0,715.0,0,0,0,31,5,46.0,25.0,,0,3,0
17144,45.0,1,1,1,0,195.0,1,0,0,2,3,74.0,1.0,,0,3,0
14408,46.0,9,0,1,0,12393.0,0,1,0,8,5,707.0,1.0,,0,3,0
29472,29.0,7,2,1,0,1510.0,1,0,0,18,9,179.0,1.0,,0,3,0
31586,43.0,2,1,1,0,4387.0,1,0,0,15,5,164.0,4.0,,0,3,0
6837,42.0,1,1,0,0,112.0,1,0,0,14,8,241.0,2.0,,0,3,0
16678,24.0,7,2,1,0,274.0,1,0,0,13,8,268.0,1.0,,0,3,0
17716,33.0,9,2,1,0,1696.0,1,0,0,20,8,128.0,1.0,,0,3,0
19409,32.0,7,1,1,0,1782.0,1,1,0,6,8,237.0,1.0,,0,3,0
2533,34.0,1,1,0,0,-208.0,1,0,0,14,8,73.0,6.0,,0,3,0
24994,44.0,10,0,1,0,697.0,1,0,0,27,8,246.0,1.0,,0,3,0
8461,32.0,1,1,0,0,66.0,0,1,0,7,5,236.0,2.0,,0,3,0
15480,35.0,1,1,1,0,5336.0,0,0,0,6,6,67.0,1.0,,0,3,0
29023,41.0,10,1,2,0,0.0,0,0,0,16,5,735.0,1.0,281.0,1,0,1
1500,43.0,4,1,2,0,27698.0,0,0,0,30,0,101.0,1.0,,0,3,0
25736,59.0,10,2,1,0,540.0,0,0,0,29,4,655.0,1.0,,0,3,0
10566,49.0,4,1,2,0,729.0,0,0,0,13,1,238.0,1.0,,0,3,0
17918,31.0,6,2,1,0,200.0,1,0,0,16,0,823.0,1.0,149.0,1,0,0
1196,34.0,4,1,1,0,334.0,0,0,0,15,0,,3.0,,0,3,1
4659,39.0,2,2,1,0,20452.0,1,0,1,4,8,110.0,,,0,3,0
18932,52.0,9,1,2,0,2509.0,0,0,0,30,9,221.0,3.0,,0,3,0
2253,54.0,4,1,2,0,1159.0,0,0,0,27,1,43.0,4.0,,0,3,0
23590,29.0,4,2,2,0,-2.0,1,0,0,2,0,312.0,2.0,314.0,2,0,0
27018,51.0,4,0,2,0,-4.0,1,0,0,7,8,189.0,1.0,297.0,3,0,0
23781,34.0,10,1,0,0,312.0,1,0,1,13,8,202.0,1.0,370.0,3,0,0
25945,40.0,7,1,1,0,1114.0,1,0,0,12,8,339.0,5.0,286.0,2,0,0
26594,61.0,1,1,0,0,2.0,0,1,1,14,5,148.0,10.0,,0,3,0
30300,,1,1,1,0,2263.0,0,1,0,28,5,64.0,6.0,,0,3,0
23964,57.0,9,1,2,0,-4.0,0,0,0,25,1,542.0,4.0,,0,3,0
1086,53.0,5,1,0,0,137.0,1,0,0,6,8,280.0,2.0,,0,3,0
22241,32.0,0,2,1,0,305.0,0,0,0,29,4,471.0,2.0,266.0,1,0,0
26450,56.0,1,1,1,0,1361.0,0,0,0,8,0,153.0,1.0,,0,3,0
30679,35.0,1,1,0,0,-107.0,1,1,0,12,8,709.0,1.0,,0,3,1
2621,49.0,1,0,1,0,,1,0,0,2,6,89.0,4.0,,0,3,0
20688,49.0,9,1,1,0,214.0,1,1,0,20,6,67.0,2.0,,0,3,0
19183,42.0,1,1,0,0,3141.0,1,0,0,13,8,75.0,9.0,,0,3,0
23154,53.0,7,0,1,0,14.0,1,0,0,6,8,74.0,1.0,170.0,1,0,0
22675,33.0,4,2,2,0,2649.0,0,0,0,14,0,113.0,8.0,183.0,2,2,1
4667,23.0,9,2,1,0,2020.0,1,0,0,4,6,1043.0,1.0,,0,3,0
12768,42.0,4,2,2,0,898.0,1,1,0,15,0,366.0,1.0,,0,3,0
10792,32.0,4,1,2,0,542.0,0,1,0,26,1,104.0,4.0,,0,3,0
6796,59.0,5,2,2,0,1409.0,1,0,0,13,8,417.0,2.0,,0,3,0
9824,39.0,9,1,1,0,561.0,1,0,0,16,9,1566.0,4.0,,0,3,1
30369,55.0,7,1,1,0,1298.0,1,0,0,13,8,171.0,1.0,,0,3,0
9588,29.0,1,2,1,0,3.0,1,0,0,21,8,397.0,9.0,,0,3,0
4134,22.0,8,2,1,0,23881.0,0,0,0,18,3,183.0,1.0,,0,3,1
4683,48.0,1,1,0,0,2463.0,1,0,0,13,8,151.0,2.0,,0,3,0
29626,21.0,7,1,1,0,-3.0,1,1,0,26,8,103.0,5.0,,0,3,0
29015,45.0,0,2,1,0,733.0,1,0,0,25,8,273.0,1.0,187.0,3,2,1
6441,48.0,4,2,2,0,4.0,0,0,0,12,1,147.0,2.0,,0,3,0
4943,32.0,0,1,2,0,568.0,0,0,0,7,5,216.0,1.0,,0,3,0
14506,32.0,1,0,0,0,58.0,0,0,0,9,8,123.0,1.0,,0,3,0
16308,46.0,1,1,0,0,1509.0,1,0,0,16,8,96.0,2.0,,0,3,0
18369,48.0,7,2,1,0,5094.0,1,0,0,20,9,139.0,2.0,157.0,1,0,0
11009,34.0,2,1,2,0,130.0,0,1,0,9,5,280.0,1.0,,0,3,0
30538,36.0,9,0,1,0,1974.0,1,0,0,9,3,85.0,3.0,,0,3,0
5597,55.0,2,1,1,0,349.0,0,0,0,21,9,204.0,1.0,,0,3,0
1442,66.0,5,1,2,0,1337.0,0,0,0,13,3,697.0,1.0,,0,3,1
22354,43.0,1,1,1,0,690.0,0,0,0,18,1,136.0,7.0,,0,3,0
12086,38.0,4,0,2,0,2194.0,1,1,0,2,6,549.0,3.0,,0,3,0
17400,36.0,4,2,2,0,3143.0,0,0,0,9,9,362.0,4.0,189.0,2,2,1
12471,31.0,1,1,1,0,965.0,1,0,0,20,0,365.0,2.0,332.0,2,1,0
22406,42.0,4,1,2,0,-1486.0,1,0,0,29,8,206.0,2.0,,0,3,0
22502,53.0,6,1,0,0,8314.0,0,0,0,6,6,192.0,1.0,,0,3,0
27795,41.0,4,1,2,0,343.0,0,1,0,15,5,103.0,3.0,,0,3,0
13719,24.0,8,2,2,0,10090.0,0,0,0,21,0,115.0,2.0,,0,3,1
18291,31.0,9,1,2,0,99.0,0,0,0,21,9,47.0,6.0,,0,3,0
26897,31.0,9,1,1,0,-231.0,1,0,0,20,0,175.0,3.0,332.0,3,1,0
19813,37.0,1,1,1,0,-432.0,1,0,0,28,8,578.0,3.0,,0,3,0
5205,45.0,9,1,1,0,1124.0,1,0,0,19,6,123.0,4.0,,0,3,0
23588,44.0,4,1,2,0,276.0,1,0,0,15,11,1978.0,1.0,105.0,3,0,1
27813,38.0,1,2,1,0,-930.0,1,0,0,28,5,140.0,11.0,,0,3,0
19152,57.0,10,0,1,0,306.0,0,0,0,20,0,149.0,1.0,181.0,3,2,1
16598,21.0,1,1,1,0,94.0,1,0,0,5,8,176.0,1.0,,0,3,0
13392,39.0,0,2,1,0,25.0,1,0,0,7,8,44.0,2.0,289.0,5,0,0
12137,36.0,0,2,1,0,406.0,0,0,0,29,4,389.0,1.0,,0,3,0
10841,73.0,5,1,1,0,2848.0,0,0,0,8,10,519.0,1.0,144.0,7,0,0
1191,36.0,4,1,2,0,1251.0,1,0,0,20,6,43.0,29.0,,0,3,0
6834,70.0,4,1,2,0,839.0,0,0,1,5,3,142.0,3.0,,0,3,0
26868,37.0,1,1,0,0,471.0,1,0,0,12,8,25.0,5.0,285.0,30,1,0
29709,30.0,0,2,1,0,381.0,1,0,0,19,9,387.0,1.0,191.0,1,0,0
8937,41.0,1,1,1,0,36.0,0,0,0,19,6,54.0,1.0,,0,3,0
30567,36.0,1,1,1,0,1389.0,1,0,0,28,8,115.0,5.0,,0,3,0
27560,43.0,1,1,1,0,4903.0,1,0,1,31,5,135.0,2.0,,0,3,0
9781,46.0,4,1,1,0,377.0,0,0,0,28,4,304.0,3.0,,0,3,0
12028,38.0,2,1,2,0,442.0,0,0,0,21,9,18.0,3.0,,0,3,0
28752,35.0,7,1,1,0,-4.0,1,0,0,14,5,182.0,2.0,,0,3,0
14118,42.0,6,1,2,0,1430.0,1,1,0,20,6,3.0,3.0,,0,3,0
23228,28.0,0,1,1,0,3535.0,1,0,0,21,9,425.0,1.0,,0,3,0
11782,36.0,7,2,2,0,90.0,0,0,0,5,6,204.0,1.0,99.0,1,0,0
4591,45.0,9,1,1,0,4.0,1,0,0,25,8,245.0,1.0,,0,3,0
14025,43.0,7,1,1,0,3622.0,1,0,0,27,8,32.0,16.0,,0,3,0
9075,55.0,9,1,2,0,426.0,1,0,0,11,6,71.0,1.0,,0,3,0
9070,22.0,10,2,2,0,993.0,0,0,0,28,5,126.0,3.0,93.0,1,1,0
17041,42.0,1,1,1,0,1013.0,1,0,0,19,9,109.0,1.0,174.0,4,1,0
10829,23.0,3,1,1,0,-762.0,1,0,0,11,5,189.0,1.0,,0,3,0
26558,54.0,1,1,0,0,-5.0,1,0,0,31,5,0.0,28.0,,0,3,0
18903,37.0,1,1,0,0,153.0,0,1,0,31,5,26.0,26.0,,0,3,0
21249,29.0,1,1,1,0,-110.0,1,0,0,15,8,129.0,2.0,359.0,2,0,0
9602,65.0,5,1,1,0,1174.0,0,0,0,6,1,129.0,1.0,184.0,1,0,0
18766,34.0,2,1,0,0,80.0,1,0,0,18,9,67.0,2.0,,0,3,0
25841,37.0,1,1,2,0,1257.0,0,0,0,11,1,223.0,9.0,,0,3,0
15641,23.0,8,2,2,0,1190.0,0,0,0,3,6,157.0,1.0,,0,3,1
16402,46.0,2,0,1,0,-603.0,1,1,0,29,4,350.0,3.0,,0,3,0
22554,34.0,4,2,2,0,,0,0,0,22,5,157.0,6.0,,0,3,0
15872,49.0,4,0,1,0,721.0,1,0,0,17,6,263.0,2.0,,0,3,0
8713,55.0,5,2,1,0,131.0,0,1,0,28,5,863.0,2.0,,0,3,1
20599,29.0,0,1,1,0,180.0,1,0,0,12,8,396.0,3.0,,0,3,0
2405,41.0,9,1,1,0,229.0,1,1,0,8,8,382.0,1.0,262.0,2,0,0
12828,55.0,1,1,1,0,667.0,0,0,0,15,8,61.0,5.0,,0,3,0
11970,32.0,4,1,2,0,1139.0,0,0,0,28,1,74.0,4.0,,0,3,0
1347,33.0,4,2,2,0,1303.0,0,0,0,22,1,336.0,3.0,,0,3,0
21858,43.0,1,1,0,0,6593.0,1,0,0,20,9,77.0,1.0,,0,3,0
25744,34.0,9,1,1,0,348.0,1,0,0,7,8,273.0,2.0,294.0,1,2,0
19697,29.0,4,2,2,0,313.0,0,0,0,26,8,190.0,2.0,98.0,2,2,1
23062,59.0,0,2,1,0,1619.0,1,0,0,13,8,99.0,1.0,,0,3,0
20980,30.0,4,2,1,0,1612.0,1,0,0,21,9,158.0,3.0,,0,3,0
15391,27.0,9,2,1,0,39.0,1,1,0,25,5,786.0,1.0,,0,3,0
22746,57.0,5,1,1,0,6694.0,0,0,0,30,0,516.0,1.0,,0,3,0
11223,52.0,5,1,2,0,1454.0,0,1,0,19,9,433.0,2.0,113.0,3,0,0
13321,32.0,1,1,1,0,693.0,1,1,0,21,9,151.0,1.0,,0,3,0
25181,25.0,0,1,1,0,3412.0,0,0,0,9,10,251.0,3.0,184.0,1,2,1
31101,49.0,1,0,0,0,1928.0,0,1,0,16,5,304.0,4.0,,0,3,0
13189,35.0,9,1,2,0,17453.0,1,1,0,18,9,153.0,3.0,179.0,4,0,0
9801,59.0,5,0,2,0,385.0,1,0,0,17,0,191.0,2.0,344.0,4,0,0
11827,31.0,9,2,1,0,1501.0,0,0,0,26,1,58.0,21.0,,0,3,0
7648,41.0,4,2,2,0,4265.0,1,0,0,28,8,870.0,1.0,,0,3,0
10928,57.0,3,0,0,0,3822.0,0,0,1,30,5,1014.0,2.0,,0,3,0
8890,41.0,9,2,2,0,169.0,0,0,0,12,1,241.0,4.0,,0,3,0
28353,26.0,8,2,1,0,212.0,1,0,0,6,8,325.0,2.0,,0,3,0
23269,23.0,1,2,1,0,379.0,1,0,0,18,8,5.0,1.0,364.0,2,1,0
16216,42.0,1,0,0,0,90.0,1,0,0,15,8,226.0,2.0,,0,3,0
30385,35.0,9,1,1,0,4325.0,1,1,0,20,9,109.0,1.0,,0,3,0
27122,33.0,7,2,1,0,6533.0,1,0,0,3,6,511.0,3.0,,0,3,0
1778,62.0,5,1,1,0,4250.0,1,0,0,14,8,85.0,1.0,,0,3,0
21985,41.0,9,1,1,0,205.0,1,0,0,24,5,334.0,1.0,,0,3,0
26243,59.0,1,1,1,0,1519.0,1,1,0,18,8,85.0,2.0,178.0,5,0,0
7792,28.0,7,1,1,0,593.0,1,0,0,19,9,401.0,2.0,,0,3,0
2977,35.0,7,1,1,0,507.0,1,1,0,27,8,364.0,2.0,,0,3,0
15302,38.0,4,1,2,0,3157.0,0,0,0,26,1,82.0,4.0,,0,3,0
13036,32.0,9,1,1,0,-5.0,0,0,0,28,1,27.0,14.0,,0,3,0
29731,32.0,7,0,0,0,461.0,1,0,0,18,5,486.0,1.0,,0,3,1
7812,34.0,9,1,1,1,-36.0,1,0,0,27,8,217.0,5.0,,0,3,0
9917,28.0,1,1,1,0,65.0,1,0,0,14,8,436.0,2.0,366.0,3,0,0
16508,32.0,4,2,2,0,6778.0,1,0,0,15,8,37.0,6.0,,0,3,0
19957,31.0,4,2,2,0,1675.0,0,0,0,2,11,109.0,2.0,363.0,1,0,0
18177,50.0,4,1,2,0,4.0,0,0,0,19,1,82.0,6.0,,0,3,0
7604,28.0,6,2,2,0,3285.0,0,0,0,12,8,425.0,1.0,50.0,3,2,1
21034,32.0,1,2,1,0,234.0,1,0,0,12,8,493.0,1.0,,0,3,0
12052,51.0,5,1,2,0,490.0,0,0,0,7,5,41.0,6.0,,0,3,0
24971,24.0,0,2,1,0,-231.0,1,0,0,16,8,103.0,1.0,,0,3,0
16623,55.0,1,1,1,0,21520.0,0,0,0,24,6,126.0,4.0,,0,3,0
19367,37.0,10,0,1,0,2179.0,1,0,0,30,5,54.0,2.0,,0,3,0
27956,50.0,1,1,0,1,1.0,0,0,0,23,5,315.0,3.0,,0,3,0
8992,36.0,1,1,0,0,10.0,1,1,0,12,8,306.0,2.0,,0,3,0
25129,38.0,0,2,1,0,2345.0,1,0,0,8,8,506.0,2.0,344.0,2,0,1
17335,38.0,1,1,1,0,297.0,1,0,0,14,8,500.0,1.0,,0,3,0
11808,31.0,9,1,1,0,132.0,0,0,0,4,8,216.0,1.0,,0,3,1
19627,35.0,10,0,2,1,75.0,1,0,0,2,6,39.0,3.0,,0,3,0
3885,53.0,1,2,1,0,921.0,0,0,0,31,5,848.0,4.0,,0,3,0
28659,45.0,2,1,0,0,3703.0,1,0,0,15,8,134.0,2.0,,0,3,0
8981,50.0,0,1,1,0,-464.0,1,0,0,9,3,189.0,5.0,,0,3,0
30759,51.0,3,1,1,0,32.0,1,0,0,5,6,143.0,1.0,,0,3,0
1671,30.0,4,1,2,0,1341.0,0,0,0,13,1,275.0,2.0,,0,3,0
7268,33.0,1,1,1,0,-465.0,0,0,0,26,8,136.0,1.0,,0,3,0
1044,42.0,1,1,0,0,-67.0,1,0,0,6,8,245.0,2.0,,0,3,0
9618,34.0,9,2,1,0,198.0,1,0,0,2,3,134.0,1.0,,0,3,0
2685,42.0,1,1,1,0,226.0,1,1,0,29,4,113.0,3.0,,0,3,0
29248,,1,1,1,0,-28.0,1,0,0,12,8,145.0,1.0,,0,3,0
16797,32.0,4,0,2,0,-4.0,1,1,0,19,1,293.0,8.0,,0,3,0
26161,41.0,7,1,1,0,-5.0,0,0,0,4,3,226.0,2.0,,0,3,0
29947,46.0,0,2,2,0,381.0,1,0,0,5,8,79.0,2.0,,0,3,0
15971,27.0,9,2,1,0,4790.0,1,0,0,4,6,94.0,2.0,,0,3,0
4026,59.0,4,1,0,0,592.0,0,0,0,9,6,171.0,2.0,,0,3,0
26873,45.0,1,1,1,0,6883.0,0,0,0,12,10,99.0,1.0,131.0,1,1,0
9282,49.0,4,2,2,0,584.0,1,0,0,2,3,119.0,1.0,,0,3,0
16891,28.0,0,1,1,0,1168.0,0,0,0,25,8,196.0,1.0,35.0,2,0,0
23394,29.0,9,2,2,0,25.0,0,0,0,26,1,256.0,16.0,,0,3,0
8024,43.0,4,1,1,0,1336.0,1,0,0,14,8,485.0,2.0,,0,3,0
20183,,7,1,1,0,7707.0,1,0,0,14,8,198.0,4.0,331.0,3,1,0
7883,44.0,6,1,1,0,6.0,1,0,0,29,8,381.0,2.0,,0,3,0
16086,30.0,9,2,2,0,-766.0,1,0,0,18,8,620.0,1.0,,0,3,1
3211,29.0,1,1,0,0,-60.0,1,1,0,17,0,408.0,2.0,305.0,20,1,0
4426,49.0,1,1,0,0,482.0,1,0,0,20,6,117.0,5.0,,0,3,0
577,40.0,1,1,1,0,-4.0,0,0,0,6,6,361.0,1.0,,0,3,0
664,41.0,7,0,1,0,20536.0,0,1,0,18,6,504.0,2.0,,0,3,0
20387,27.0,0,2,1,0,2.0,0,0,0,4,9,67.0,1.0,142.0,1,0,0
8722,34.0,4,2,2,0,-1.0,0,0,0,28,1,68.0,10.0,,0,3,0
17521,48.0,4,1,2,0,22516.0,0,0,0,21,9,598.0,9.0,,0,3,1
9293,33.0,7,1,1,0,407.0,1,0,0,9,0,191.0,12.0,337.0,1,0,0
2473,30.0,1,1,1,0,1787.0,1,1,0,9,8,124.0,1.0,,0,3,0
18290,43.0,9,1,1,0,2.0,0,0,1,13,1,97.0,1.0,,0,3,0
29333,29.0,4,2,2,0,939.0,1,0,0,27,8,177.0,1.0,,0,3,0
12293,36.0,10,2,1,0,227.0,1,0,0,30,5,717.0,4.0,,0,3,0
25566,51.0,4,1,2,1,-4.0,0,1,0,29,5,185.0,6.0,,0,3,0
6744,35.0,4,2,2,0,145.0,1,0,0,16,8,1179.0,3.0,,0,3,0
10732,46.0,1,2,0,0,305.0,1,0,0,23,5,180.0,2.0,,0,3,0
9196,32.0,4,2,2,0,4715.0,1,0,0,21,9,546.0,1.0,,0,3,1
16919,50.0,1,1,1,0,517.0,1,0,0,12,8,898.0,1.0,,0,3,1
7449,32.0,0,1,1,0,722.0,1,0,0,10,5,410.0,1.0,,0,3,0
29385,67.0,5,1,1,0,-1.0,0,0,0,27,5,666.0,1.0,90.0,4,2,1
26982,45.0,4,1,1,0,284.0,0,0,0,12,1,145.0,1.0,,0,3,0
26875,40.0,1,1,1,0,254.0,1,1,0,9,5,143.0,3.0,,0,3,0
31096,26.0,4,1,1,0,863.0,1,0,0,20,6,526.0,10.0,,0,3,1
19044,46.0,4,1,2,0,-1081.0,1,1,0,18,9,75.0,3.0,,0,3,0
29583,55.0,4,1,2,0,360.0,0,0,0,14,1,512.0,2.0,,0,3,0
12602,50.0,7,1,1,0,1359.0,0,0,0,17,9,506.0,1.0,115.0,1,0,0
2512,40.0,9,0,2,0,24056.0,0,1,0,20,6,151.0,1.0,,0,3,0
20354,54.0,1,1,0,0,680.0,1,0,0,14,8,309.0,1.0,,0,3,0
16415,44.0,6,1,2,1,311.0,1,0,0,11,8,87.0,7.0,,0,3,0
14585,48.0,2,0,1,1,-706.0,1,0,0,30,5,1004.0,2.0,,0,3,1
28354,37.0,0,2,1,0,-1.0,1,0,0,15,8,48.0,2.0,,0,3,0
12357,,4,2,2,0,-5.0,0,0,0,29,1,123.0,2.0,,0,3,0
19861,28.0,0,1,1,0,117.0,1,0,0,15,8,61.0,1.0,364.0,1,0,0
12819,56.0,7,1,1,0,,0,1,0,13,1,91.0,2.0,,0,3,0
27188,26.0,3,1,2,0,91.0,1,0,0,18,8,241.0,1.0,,0,3,0
7908,58.0,5,1,1,0,13189.0,0,1,0,6,1,169.0,2.0,,0,3,0
14573,39.0,1,1,1,0,785.0,1,0,0,29,8,347.0,2.0,,0,3,0
10698,31.0,6,1,2,0,167.0,0,1,0,28,5,106.0,16.0,,0,3,0
2059,41.0,4,1,2,0,-5.0,1,1,0,24,5,58.0,1.0,,0,3,0
28803,35.0,1,1,1,0,5.0,1,0,0,26,8,187.0,2.0,,0,3,0
21236,27.0,7,2,1,0,-195.0,1,0,0,18,8,396.0,1.0,,0,3,0
27032,48.0,4,1,2,0,0.0,0,0,0,19,9,218.0,3.0,,0,3,0
20782,37.0,4,1,2,0,483.0,1,0,0,13,8,209.0,1.0,175.0,3,0,0
18613,34.0,1,2,1,0,619.0,1,0,0,20,0,539.0,4.0,,0,3,0
8854,55.0,5,1,1,0,-1.0,0,0,0,2,6,61.0,3.0,,0,3,0
20263,27.0,7,0,1,0,170.0,1,0,0,3,6,239.0,2.0,,0,3,0
10663,38.0,1,2,1,0,-2.0,0,0,0,6,6,169.0,1.0,,0,3,0
3897,29.0,2,1,2,0,312.0,0,0,0,29,4,453.0,2.0,,0,3,0
9106,28.0,7,1,1,0,246.0,1,0,0,16,8,227.0,2.0,,0,3,0
1518,27.0,2,2,2,0,228.0,1,0,0,18,8,578.0,2.0,,0,3,0
5024,51.0,4,0,2,0,267.0,0,0,0,6,1,343.0,2.0,,0,3,0
10671,29.0,0,0,1,0,-422.0,0,0,0,30,8,22.0,5.0,,0,3,0
13611,39.0,6,0,2,0,358.0,1,0,0,24,6,124.0,5.0,,0,3,0
2683,54.0,10,1,1,0,510.0,0,0,0,28,4,86.0,1.0,,0,3,0
28789,40.0,1,1,1,0,10912.0,1,0,0,15,8,84.0,2.0,,0,3,0
27717,39.0,1,1,0,0,390.0,1,0,0,17,0,978.0,2.0,,0,3,0
29552,34.0,9,0,1,0,282.0,1,0,0,11,8,162.0,5.0,,0,3,0
21772,30.0,1,2,1,0,0.0,0,1,0,31,5,15.0,21.0,,0,3,0
6890,51.0,1,1,0,0,1553.0,1,0,0,11,8,427.0,2.0,299.0,6,1,0
20931,28.0,4,2,2,0,1.0,1,0,0,8,11,59.0,1.0,,0,3,0
26978,50.0,3,1,1,0,4.0,0,0,0,18,1,54.0,4.0,,0,3,0
22459,42.0,0,1,1,0,70.0,0,0,0,20,0,188.0,2.0,150.0,2,0,0
10272,32.0,9,1,2,0,14235.0,1,0,0,18,9,377.0,2.0,,0,3,0
20076,34.0,9,1,1,0,-5.0,0,0,0,20,1,132.0,4.0,,0,3,0
5590,38.0,1,1,1,0,38.0,1,0,0,18,6,35.0,6.0,,0,3,0
19490,28.0,9,2,2,0,-65.0,1,0,0,15,8,655.0,1.0,,0,3,1
31212,34.0,9,1,2,0,480.0,0,0,0,5,1,55.0,2.0,,0,3,0
14091,39.0,9,2,1,0,2.0,0,0,0,20,1,122.0,4.0,,0,3,0
21176,28.0,9,2,2,0,357.0,0,0,0,2,7,85.0,2.0,,0,3,0
28548,51.0,3,1,1,1,1.0,0,0,0,30,0,88.0,3.0,,0,3,0
3100,35.0,9,2,1,0,173.0,1,0,0,28,8,238.0,1.0,,0,3,0
28420,35.0,7,2,0,0,162.0,0,1,0,11,5,594.0,2.0,,0,3,1
20002,28.0,7,1,1,0,56.0,1,0,0,13,8,102.0,1.0,,0,3,0
1916,49.0,2,1,2,0,414.0,1,1,1,11,5,104.0,2.0,,0,3,0
13045,36.0,1,1,1,0,542.0,1,1,0,5,8,460.0,2.0,,0,3,0
25333,33.0,9,1,2,0,1528.0,1,0,0,30,6,140.0,4.0,,0,3,0
2062,34.0,7,1,1,0,1974.0,1,0,1,5,9,257.0,1.0,,0,3,1
15218,57.0,9,0,1,0,145.0,1,0,0,5,1,400.0,3.0,,0,3,1
24215,23.0,9,2,1,0,619.0,0,1,0,28,5,128.0,4.0,,0,3,0
22106,36.0,9,2,1,0,9613.0,1,0,0,16,0,236.0,2.0,,0,3,0
23155,36.0,0,1,1,0,46.0,1,1,0,6,8,214.0,1.0,,0,3,0
7555,29.0,0,2,1,0,425.0,0,1,1,11,5,313.0,2.0,,0,3,0
7371,50.0,0,0,1,0,-19.0,0,0,0,1,5,54.0,1.0,,0,3,0
9145,30.0,0,1,1,0,8297.0,1,0,0,19,9,525.0,1.0,,0,3,0
30293,31.0,4,2,2,0,,1,0,0,29,0,1254.0,5.0,,0,3,1
13088,53.0,0,1,1,0,74.0,0,0,0,21,5,189.0,1.0,,0,3,0
23742,40.0,1,1,1,0,478.0,1,1,0,26,8,204.0,4.0,,0,3,0
23257,43.0,7,2,1,0,-388.0,1,0,0,30,8,197.0,4.0,,0,3,0
8690,39.0,1,1,1,0,52.0,1,0,0,5,8,408.0,2.0,,0,3,0
22797,56.0,9,1,2,0,886.0,0,0,0,18,1,538.0,1.0,78.0,2,0,0
5433,48.0,4,1,2,0,4375.0,1,0,0,31,5,52.0,3.0,,0,3,0
16837,41.0,7,1,1,0,933.0,0,0,0,12,6,422.0,1.0,,0,3,0
9717,39.0,1,1,1,0,668.0,1,0,0,19,8,140.0,3.0,,0,3,0
2328,44.0,10,1,1,0,2040.0,0,0,1,2,3,817.0,1.0,,0,3,1
24739,32.0,9,2,1,0,951.0,1,0,0,21,8,341.0,1.0,,0,3,0
5115,32.0,1,1,0,0,2064.0,1,0,0,31,5,6.0,15.0,,0,3,0
27279,47.0,4,1,2,0,5261.0,0,0,0,2,3,233.0,1.0,,0,3,0
24386,53.0,10,1,1,0,1437.0,1,0,0,4,3,955.0,2.0,,0,3,0
30892,43.0,4,1,2,0,216.0,1,0,0,29,1,507.0,3.0,,0,3,0
14454,,9,2,2,0,2276.0,1,0,0,17,0,212.0,1.0,,0,3,0
31314,38.0,9,1,1,0,92.0,1,1,0,4,5,125.0,2.0,,0,3,0
18813,40.0,8,2,1,0,722.0,0,0,0,18,6,65.0,1.0,,0,3,0
